-0.175916693030705	0.161022113914614
-0.16381333296187	0.184297071328097
-0.15021514395033	0.202621272122688
-0.13470448747639	0.223317063082693
-0.117485055541283	0.237985683858163
-0.102811540564411	0.245759540143301
-0.0823899025686923	0.250742303285651
-0.068774467323638	0.253130984313107
-0.0549441533312849	0.253581872328046
-0.0334544141437331	0.254689981674203
-0.0094115332244484	0.256017164797432
0.0212261675563468	0.258646050122302
0.0435656333302883	0.261047471610551
0.0720771531874323	0.262165835473933
0.0991027002758378	0.26005185121092
0.114641789729356	0.254475569041323
0.132736351486704	0.246964912031619
0.146154387275183	0.235140521442737
0.160217292362769	0.217287406954588
0.174700865713775	0.20395715604841
